PropertyID,Locality,Latitude,Longitude,Price,Area,Bedrooms,Bathrooms,PropertyAge,Parking,PropertyType
720,Perungudi,12.963345,80.249666,37206360,2980,3,4,21,No,Villa
721,OMR,12.902967,80.225688,12491450,1478,2,2,15,No,Villa
722,Velachery,12.984989,80.214425,51628414,2742,5,4,9,Yes,Apartment
723,Anna Nagar,13.07869,80.21135,38401568,2903,1,1,4,No,Villa
724,Adyar,13.007373,80.24993,12660765,1155,3,3,11,No,Independent House
725,Adyar,13.016103,80.258423,10095150,1145,4,4,14,No,Apartment
726,Medavakkam,12.919674,80.184846,36979313,2491,3,3,9,Yes,Independent House
727,Chromepet,12.95395,80.140607,38605480,2806,1,1,3,No,Apartment
728,Porur,13.032643,80.165213,12609375,775,1,1,19,Yes,Independent House
729,OMR,12.919517,80.227888,8520452,892,2,1,17,No,Independent House
730,Chromepet,12.948993,80.143657,29904168,2028,3,2,12,Yes,Independent House
731,OMR,12.914831,80.228312,27357458,1811,3,3,14,Yes,Apartment
732,Chromepet,12.953559,80.139073,39493320,2286,3,3,23,No,Apartment
733,OMR,12.908189,80.238288,7828560,820,4,4,18,No,Apartment
734,T Nagar,13.048446,80.229489,29895172,2876,2,3,24,Yes,Apartment
735,Chromepet,12.94609,80.152024,43505571,2947,1,1,9,No,Independent House
736,Velachery,12.982418,80.216954,57700176,3173,3,3,20,No,Apartment
737,Velachery,12.981078,80.218435,7389938,666,4,4,3,No,Villa
738,Chromepet,12.949064,80.150859,16888154,1606,5,4,20,No,Independent House
739,Adyar,13.014266,80.25021,44169396,2932,3,3,1,Yes,Villa
740,Velachery,12.974933,80.223979,24338721,2029,1,1,13,No,Apartment
741,Anna Nagar,13.085874,80.217549,32902036,3122,5,4,5,Yes,Independent House
742,Pallikaranai,12.929739,80.209328,16167174,2034,3,3,3,No,Apartment
743,Guindy,13.010468,80.227131,20520676,1943,4,4,5,Yes,Apartment
744,Guindy,13.018868,80.22009,23169850,2259,5,4,14,Yes,Apartment
745,OMR,12.900575,80.236291,29798760,2360,3,3,19,No,Apartment
746,Tambaram,12.934522,80.098496,14498574,1478,2,2,9,Yes,Apartment
747,Guindy,13.004327,80.211156,5325392,627,1,1,24,No,Villa
748,Perungudi,12.958033,80.231905,22478035,2471,5,4,3,No,Apartment
749,Anna Nagar,13.075585,80.203011,38215604,2956,1,1,6,Yes,Independent House
750,Mylapore,13.024967,80.276092,34053264,1992,3,3,5,Yes,Independent House
751,Guindy,13.019872,80.212474,9931380,1334,1,1,9,Yes,Independent House
752,Tambaram,12.918517,80.097096,20462658,2051,5,4,22,Yes,Villa
753,T Nagar,13.034272,80.225906,34267744,2656,4,4,7,No,Apartment
754,Velachery,12.978974,80.218896,23408750,1730,4,4,17,Yes,Apartment
755,Chromepet,12.945376,80.137592,35678048,2368,5,4,7,No,Villa
756,Pallikaranai,12.934927,80.214153,13200332,1284,4,4,0,No,Independent House
757,Perungudi,12.971551,80.246529,19459475,1137,1,1,12,No,Independent House
758,Anna Salai,13.067281,80.247686,35147133,2039,2,1,6,No,Apartment
759,Tambaram,12.922022,80.103334,24911330,1690,4,4,24,No,Independent House
760,T Nagar,13.036814,80.233645,12378153,1153,4,4,24,No,Apartment
761,Perungudi,12.965562,80.251141,15509077,957,2,1,23,Yes,Apartment
762,T Nagar,13.046832,80.239051,23451425,1175,5,4,9,Yes,Apartment
763,Guindy,13.005633,80.217372,28753040,1752,4,4,21,No,Villa
764,Pallikaranai,12.933291,80.211227,12259946,679,5,4,13,Yes,Villa
765,Chromepet,12.95143,80.13889,12843786,1274,1,1,17,No,Independent House
766,Mylapore,13.037307,80.271144,18040854,998,4,4,18,No,Independent House
767,Chromepet,12.953421,80.143756,42150625,2625,5,4,1,No,Villa
768,Perungudi,12.954564,80.239028,15910018,1862,3,3,1,Yes,Independent House
769,Guindy,13.007303,80.217647,46083540,3110,5,4,10,No,Apartment
770,Porur,13.046408,80.14781,13623524,1564,1,1,7,No,Independent House
771,OMR,12.913155,80.228449,18615995,1245,1,1,0,No,Apartment
772,Medavakkam,12.932615,80.190155,6661412,633,4,4,22,No,Independent House
773,T Nagar,13.041855,80.238998,40101900,2550,3,2,3,Yes,Villa
774,Porur,13.045147,80.162243,36483618,2038,2,2,13,Yes,Villa
775,Pallikaranai,12.935041,80.208218,30815892,1727,5,4,8,Yes,Villa
776,Mylapore,13.039624,80.269205,48916720,2974,1,1,10,No,Apartment
777,Tambaram,12.925699,80.094002,33415820,1786,3,2,16,No,Villa
778,T Nagar,13.049054,80.235237,44655944,2792,3,4,5,Yes,Independent House
779,Tambaram,12.916098,80.094013,56601416,3162,4,4,17,No,Independent House
780,Chromepet,12.947973,80.152804,16998686,1166,2,2,23,No,Villa
781,Anna Nagar,13.079723,80.20487,28684550,1643,2,3,9,Yes,Villa
782,Velachery,12.980297,80.219923,24250360,1555,2,1,25,No,Villa
783,Perungudi,12.967793,80.237255,14002066,1202,1,1,8,Yes,Apartment
784,Medavakkam,12.919178,80.18856,22272500,2540,2,1,25,Yes,Apartment
785,Anna Nagar,13.086419,80.210105,10117527,919,4,4,12,Yes,Apartment
786,Anna Nagar,13.090464,80.206368,25754749,2583,5,4,2,Yes,Independent House
787,Pallikaranai,12.930503,80.223098,15765000,1516,5,4,13,Yes,Apartment
788,Chromepet,12.955592,80.138459,40943996,2964,4,4,1,No,Independent House
789,Medavakkam,12.927213,80.199027,25051374,1559,4,4,8,Yes,Villa
790,Adyar,13.004394,80.260279,14910515,773,5,4,22,Yes,Villa
791,Mylapore,13.041796,80.26756,21030720,2740,3,2,7,No,Villa
792,Anna Salai,13.067588,80.242805,11099874,919,3,3,24,Yes,Villa
793,Chromepet,12.956339,80.15473,11625984,688,3,4,8,Yes,Villa
794,Porur,13.035237,80.158542,11752922,1206,4,3,22,No,Independent House
795,Pallikaranai,12.939832,80.216303,44624248,2406,5,4,22,Yes,Apartment
796,Guindy,13.002045,80.213656,37006894,2191,2,1,6,No,Villa
797,Medavakkam,12.918114,80.196349,18069446,1858,2,3,14,No,Independent House
798,Pallikaranai,12.93487,80.211246,15102740,1363,3,3,2,No,Villa
799,Pallikaranai,12.930965,80.217725,11741184,634,5,4,0,Yes,Apartment
800,Velachery,12.988261,80.214602,26562179,3081,1,2,13,No,Apartment
801,Sholinganallur,12.89337,80.232171,41304488,2703,1,1,13,No,Independent House
802,Tambaram,12.926902,80.109904,28230990,2574,3,3,12,Yes,Villa
803,OMR,12.919523,80.22471,16139152,1288,2,3,13,Yes,Apartment
804,Chromepet,12.950978,80.153629,22055353,2937,2,2,21,No,Apartment
805,Mylapore,13.028725,80.261606,37582080,2120,4,4,22,No,Independent House
806,Adyar,13.016044,80.259465,27682890,1511,1,1,15,No,Independent House
807,Mylapore,13.037025,80.262345,21884008,1588,1,1,16,No,Villa
808,Anna Salai,13.060257,80.246384,47145531,2927,5,4,5,No,Apartment
809,Chromepet,12.943937,80.137083,21830834,1849,2,1,22,No,Apartment
810,Velachery,12.985692,80.229734,36527092,2026,4,4,13,No,Villa
811,Medavakkam,12.929961,80.195748,21227400,1225,3,4,10,No,Apartment
812,Guindy,13.001117,80.215704,15230000,1323,4,3,4,Yes,Apartment
813,Mylapore,13.043376,80.270917,15162025,1025,4,4,15,Yes,Villa
814,Chromepet,12.958963,80.139813,13949572,1156,4,3,3,No,Apartment
815,Velachery,12.97962,80.222616,22690419,2857,5,4,21,Yes,Independent House
816,T Nagar,13.037486,80.243327,19730750,2590,1,1,21,Yes,Villa
817,Anna Nagar,13.076621,80.216714,24179864,2968,4,4,3,No,Apartment
818,Perungudi,12.965123,80.250718,26103314,3123,4,4,8,Yes,Villa
819,Porur,13.043076,80.157443,13691235,1415,5,4,1,No,Villa
820,Sholinganallur,12.892784,80.234947,31546905,2183,4,3,8,Yes,Apartment
821,Velachery,12.978917,80.219847,22416847,1717,4,4,20,Yes,Apartment
822,Guindy,13.004397,80.219409,32605980,2020,3,3,21,Yes,Villa
823,T Nagar,13.04802,80.235977,41761232,2856,4,4,19,No,Apartment
824,T Nagar,13.044752,80.237973,9631195,715,4,3,16,No,Villa
825,Anna Salai,13.056408,80.259284,27795500,1740,4,3,14,No,Apartment
826,Perungudi,12.96302,80.250046,22446452,2692,3,3,13,No,Independent House
827,Medavakkam,12.929156,80.189709,37057433,2241,1,2,3,No,Independent House
828,Sholinganallur,12.907858,80.218805,10644760,1016,1,1,23,No,Apartment
829,T Nagar,13.044276,80.229001,43966305,2955,3,3,23,No,Independent House
830,Anna Salai,13.059076,80.239958,12434536,1308,2,2,2,No,Independent House
831,T Nagar,13.049176,80.243016,17587161,1253,1,1,20,No,Villa
832,Sholinganallur,12.907093,80.219653,43531093,3083,4,4,19,No,Independent House
833,Velachery,12.978722,80.214103,11011424,1008,1,1,0,Yes,Apartment
834,Tambaram,12.923338,80.092329,15318030,902,4,4,9,No,Apartment
835,Anna Salai,13.055253,80.245497,43067168,2536,2,3,15,Yes,Villa
836,Pallikaranai,12.94659,80.220672,28979858,1917,4,3,0,Yes,Independent House
837,Mylapore,13.035421,80.27193,13302410,701,5,4,15,No,Villa
838,Perungudi,12.958317,80.23297,15121514,798,4,4,16,Yes,Villa
839,Anna Salai,13.050816,80.24536,16543116,1028,4,4,15,No,Villa
840,Tambaram,12.933335,80.107069,31431264,2344,4,4,7,Yes,Independent House
841,Mylapore,13.038292,80.275619,32975190,1751,4,4,23,No,Villa
842,Guindy,13.002982,80.21449,26438166,1706,2,2,22,Yes,Independent House
843,Sholinganallur,12.902137,80.237885,25501043,2253,4,3,15,No,Apartment
844,Porur,13.036812,80.158851,16527067,1199,3,3,5,Yes,Apartment
845,Anna Nagar,13.090402,80.21124,22236088,2542,5,4,8,No,Villa
846,Anna Salai,13.066033,80.251793,7602904,756,2,1,14,No,Apartment
847,Pallikaranai,12.944417,80.22192,23969618,2627,1,1,3,Yes,Independent House
848,Velachery,12.976375,80.227583,47649822,2622,3,4,15,Yes,Apartment
849,Anna Nagar,13.081826,80.2102,34239520,2252,2,3,24,Yes,Apartment
850,Anna Nagar,13.083434,80.204664,36757573,2249,3,3,11,Yes,Apartment
851,Guindy,13.003312,80.210699,33722726,2226,4,4,14,No,Apartment
852,Guindy,13.009081,80.218365,11193724,897,5,4,10,No,Villa
853,Adyar,13.014416,80.261516,43619282,3137,2,1,22,No,Villa
854,Pallikaranai,12.945409,80.217706,34803000,1959,3,3,0,No,Independent House
855,Chromepet,12.943286,80.146949,24450160,1964,2,3,25,No,Apartment
856,T Nagar,13.046941,80.226901,18929350,1425,2,2,2,No,Independent House
857,Adyar,13.016439,80.249709,23918188,1538,5,4,24,No,Independent House
858,Adyar,13.011831,80.266327,25764276,3118,3,3,16,No,Apartment
859,Chromepet,12.952912,80.154087,41266368,2406,3,2,10,Yes,Independent House
860,Perungudi,12.965449,80.245987,35005856,1984,5,4,9,No,Independent House
861,Medavakkam,12.91486,80.196833,28326156,1892,2,1,16,Yes,Villa
862,Pallikaranai,12.931296,80.205261,15721454,927,4,3,1,No,Apartment
863,Perungudi,12.961977,80.240168,51539507,2959,5,4,17,No,Villa
864,Chromepet,12.944188,80.15029,19645283,1217,4,4,4,Yes,Villa
865,Pallikaranai,12.945881,80.211087,16087980,1420,5,4,14,No,Apartment
866,Anna Nagar,13.075806,80.203166,14255744,1001,5,4,3,No,Independent House
867,Porur,13.031043,80.158292,18237280,1792,3,3,9,No,Apartment
868,Adyar,13.007651,80.248851,14402732,1433,3,3,5,No,Apartment
869,Adyar,13.006205,80.261901,40185357,2897,4,4,9,No,Villa
870,Sholinganallur,12.899981,80.235227,47925427,2617,2,2,20,No,Villa
871,Porur,13.029116,80.159909,34383368,2136,1,2,7,No,Villa
872,Chromepet,12.957523,80.150348,22772644,1228,3,2,22,Yes,Independent House
873,Medavakkam,12.916688,80.192117,21303224,1338,1,1,19,Yes,Independent House
874,Anna Salai,13.055306,80.253712,28792088,2728,1,1,5,Yes,Villa
875,Anna Salai,13.0513,80.256839,17416608,896,5,4,25,No,Villa
876,Adyar,13.00434,80.249321,17224511,1289,3,4,13,Yes,Independent House
877,Anna Nagar,13.078085,80.219143,17048024,1718,5,4,4,Yes,Villa
878,Perungudi,12.95796,80.233675,25399228,3066,2,1,10,Yes,Apartment
879,Velachery,12.973892,80.22314,18570708,1606,4,4,12,Yes,Apartment
880,Tambaram,12.925962,80.091309,16921915,1021,4,4,8,Yes,Villa
881,Adyar,13.009731,80.250011,12071088,626,4,4,8,Yes,Apartment
882,Sholinganallur,12.901809,80.221264,13712588,893,4,4,20,Yes,Apartment
883,Tambaram,12.934122,80.102415,43749676,2823,5,4,14,Yes,Apartment
884,Perungudi,12.96879,80.239303,9843560,796,2,1,15,No,Independent House
885,Porur,13.036106,80.14896,7233184,736,2,2,5,Yes,Villa
886,Velachery,12.981803,80.230793,31749547,2319,5,4,6,No,Independent House
887,Mylapore,13.032796,80.27169,18270650,1557,4,4,21,No,Villa
888,Adyar,13.004963,80.265405,30952249,3043,2,1,15,Yes,Apartment
889,Mylapore,13.041451,80.276021,22674278,2754,4,4,2,Yes,Independent House
890,Chromepet,12.958383,80.152437,21207173,2091,1,1,19,No,Villa
891,Adyar,13.011563,80.262668,22470143,2067,1,2,6,No,Apartment
892,Perungudi,12.956685,80.241576,11251914,918,3,3,19,No,Independent House
893,Porur,13.047885,80.159269,26724416,2568,1,1,22,Yes,Apartment
894,Anna Nagar,13.088444,80.212159,21802464,1248,3,4,17,Yes,Independent House
895,Velachery,12.98672,80.225778,9258944,816,1,1,4,No,Independent House
896,OMR,12.917662,80.220039,45192832,2732,2,1,19,No,Independent House
897,T Nagar,13.041132,80.230929,36454611,2321,1,1,13,No,Apartment
898,Guindy,13.006725,80.218337,11150668,742,1,1,8,No,Independent House
899,Porur,13.032138,80.153084,16854030,1474,1,1,22,No,Apartment
900,Anna Nagar,13.093701,80.21691,43911415,2515,1,1,13,Yes,Independent House
901,Tambaram,12.930782,80.108871,24174364,1526,1,2,10,Yes,Villa
902,Guindy,13.002111,80.211714,11011345,941,5,4,20,No,Independent House
903,Adyar,12.997796,80.259715,13619840,816,4,4,25,Yes,Apartment
904,T Nagar,13.039834,80.236046,10807722,778,1,1,17,Yes,Villa
905,T Nagar,13.044185,80.230492,42306527,2407,2,1,12,No,Villa
906,Perungudi,12.952246,80.245966,23663576,2668,1,2,10,Yes,Apartment
907,Sholinganallur,12.900628,80.230317,44914520,3160,2,2,16,No,Villa
908,Velachery,12.977817,80.230395,13100480,730,2,2,1,Yes,Villa
909,Guindy,13.006573,80.217358,44694480,2940,3,3,17,Yes,Apartment
910,Porur,13.032108,80.150507,10404272,784,1,1,7,Yes,Villa
911,Anna Salai,13.062395,80.246223,29551836,1948,2,1,6,No,Independent House
912,Sholinganallur,12.893097,80.235422,32179034,3073,5,4,9,No,Villa
913,Anna Salai,13.059731,80.243863,16097856,1448,1,2,0,Yes,Independent House
914,Chromepet,12.941798,80.143358,19492160,1390,3,4,12,Yes,Apartment
915,Medavakkam,12.931154,80.189798,29375300,1740,1,1,14,Yes,Independent House
916,Adyar,13.003496,80.25859,17881615,1713,2,2,5,Yes,Villa
917,Velachery,12.976678,80.226948,12754208,1271,2,1,8,Yes,Apartment
918,Anna Nagar,13.088218,80.218923,25066900,1799,3,3,14,Yes,Villa
919,Guindy,13.004234,80.218064,10757419,817,5,4,3,Yes,Apartment
920,Porur,13.031982,80.157209,53942410,3155,3,4,7,Yes,Independent House
921,Guindy,13.019768,80.228217,24940774,1562,2,2,1,No,Apartment
922,Tambaram,12.929926,80.102901,41482344,3068,1,2,2,Yes,Independent House
923,Medavakkam,12.92341,80.192266,36609375,2675,3,4,14,Yes,Villa
924,Chromepet,12.959498,80.145242,33046280,2930,4,4,12,Yes,Apartment
925,Tambaram,12.93361,80.097482,19263725,1803,4,4,13,No,Independent House
926,Medavakkam,12.917504,80.183423,11907440,894,1,1,9,No,Independent House
927,Medavakkam,12.92025,80.192551,33941500,2295,5,4,14,No,Villa
928,OMR,12.901518,80.23803,24581305,1285,4,3,14,Yes,Villa
929,OMR,12.907205,80.230921,16238576,1682,5,4,7,Yes,Apartment
930,Porur,13.04816,80.166468,27594304,1574,2,2,9,No,Apartment
931,Guindy,13.016063,80.218576,9904536,584,5,4,24,No,Villa
932,T Nagar,13.036339,80.238683,29137624,2483,5,4,20,Yes,Villa
933,Chromepet,12.950176,80.155039,25577803,2439,2,3,10,Yes,Villa
934,T Nagar,13.04335,80.226267,23197468,2393,2,3,17,Yes,Villa
935,Mylapore,13.037315,80.267767,28475948,2002,1,2,10,Yes,Villa
936,Guindy,13.018843,80.213574,16688395,1885,5,4,18,Yes,Independent House
937,Porur,13.035929,80.155996,35763027,2111,5,4,6,No,Apartment
938,Porur,13.041698,80.150053,30081403,3167,5,4,9,Yes,Apartment
939,Pallikaranai,12.932676,80.208361,11279198,659,5,4,5,Yes,Apartment
940,Perungudi,12.955437,80.248894,19818160,2412,5,4,1,No,Independent House
941,T Nagar,13.03958,80.241772,10150378,1003,4,4,4,No,Villa
942,Tambaram,12.926402,80.096206,31707838,1818,2,2,13,No,Apartment
943,Tambaram,12.916179,80.097985,26498756,1678,5,4,6,Yes,Apartment
944,Guindy,13.001182,80.212322,48360759,2881,2,2,15,No,Villa
945,Perungudi,12.955592,80.244055,21591208,1768,4,4,12,Yes,Villa
946,T Nagar,13.036594,80.241111,12037215,1301,4,4,22,Yes,Villa
947,OMR,12.919848,80.231056,13806374,823,5,4,22,Yes,Villa
948,Porur,13.031497,80.150647,38139008,2616,1,1,24,No,Villa
949,Adyar,13.011619,80.264615,12722870,849,4,3,20,No,Villa
950,T Nagar,13.046774,80.233395,28839632,1576,1,1,3,Yes,Villa
951,Anna Nagar,13.078412,80.200461,23083906,2342,1,1,4,No,Villa
952,Anna Nagar,13.088428,80.200324,9750718,1058,2,2,17,No,Apartment
953,OMR,12.917854,80.230646,16249024,2016,2,3,5,Yes,Independent House
954,Chromepet,12.953564,80.137173,17386842,2149,1,1,22,No,Villa
955,T Nagar,13.040234,80.243486,16134008,2084,2,2,7,Yes,Apartment
956,Porur,13.02908,80.15675,15146408,1453,2,1,3,Yes,Independent House
957,Pallikaranai,12.945687,80.211601,31140836,2852,3,3,20,Yes,Independent House
958,T Nagar,13.0321,80.23678,14527700,1425,1,1,3,No,Villa
959,Adyar,13.009699,80.25488,30084098,2429,4,4,7,Yes,Independent House
960,Anna Nagar,13.090825,80.218544,29174440,1785,2,3,24,No,Apartment
961,Sholinganallur,12.904558,80.237347,13537308,938,2,2,19,No,Independent House
962,Mylapore,13.02495,80.260053,19891932,1268,2,2,20,No,Independent House
963,Anna Salai,13.064493,80.239866,37678500,2116,5,4,16,Yes,Independent House
964,Adyar,12.998288,80.250251,33634510,1815,5,4,7,No,Apartment
965,Chromepet,12.946361,80.150706,10424191,1171,3,3,12,Yes,Independent House
966,Chromepet,12.954561,80.141969,24803133,1689,3,3,10,Yes,Independent House
967,Adyar,13.014833,80.2608,16399405,1953,2,2,7,Yes,Independent House
968,Tambaram,12.915021,80.107397,47498830,2685,2,3,10,Yes,Villa
969,Anna Nagar,13.078474,80.211077,27767444,3148,2,1,4,Yes,Apartment
970,Guindy,13.006629,80.224933,39505456,2628,2,2,2,No,Independent House
971,Tambaram,12.923865,80.102712,51841764,3031,4,4,7,No,Villa
972,OMR,12.908828,80.230106,31747664,2022,4,3,12,No,Apartment
973,Mylapore,13.038777,80.278131,23108212,2524,4,4,0,No,Villa
974,Sholinganallur,12.900273,80.226972,39737662,2814,5,4,23,Yes,Villa
975,T Nagar,13.035714,80.242023,14896672,844,5,4,10,Yes,Independent House
976,Adyar,13.004381,80.253656,34095506,2562,1,1,12,No,Villa
977,Sholinganallur,12.894885,80.226626,7348940,709,1,2,3,No,Independent House
978,OMR,12.913018,80.23853,26526750,3150,3,4,22,No,Independent House
979,Mylapore,13.037549,80.272607,19699772,2506,2,2,1,No,Independent House
980,OMR,12.919036,80.23683,21495675,1153,5,4,8,Yes,Independent House
981,Adyar,13.016183,80.249107,53446967,3189,1,1,22,No,Villa
982,Anna Salai,13.060413,80.250264,15687779,1229,2,3,13,No,Independent House
983,Anna Salai,13.061852,80.255551,40940405,2235,4,4,24,Yes,Apartment
984,Pallikaranai,12.927128,80.207068,17962176,1408,2,2,23,No,Independent House
985,Chromepet,12.95469,80.150861,12061044,836,1,1,24,No,Independent House
986,Velachery,12.97274,80.23017,20655610,1313,2,2,22,Yes,Apartment
987,Chromepet,12.957784,80.140038,15590830,1310,5,4,6,Yes,Independent House
988,Anna Salai,13.051996,80.241314,32300357,3117,4,4,19,Yes,Independent House
989,Anna Nagar,13.088456,80.202116,30665499,1951,3,2,0,Yes,Villa
990,Adyar,13.007147,80.247645,32194230,2935,3,2,25,Yes,Apartment
991,Sholinganallur,12.897731,80.231537,38151440,2540,5,4,15,No,Independent House
992,Porur,13.029345,80.153621,36007203,2029,3,3,21,No,Villa
993,Porur,13.028714,80.148958,22954775,2421,1,1,22,No,Independent House
994,Medavakkam,12.926105,80.182663,29848312,2059,3,3,14,No,Independent House
995,Perungudi,12.965559,80.236371,40287285,3145,3,2,11,Yes,Independent House
996,Chromepet,12.956286,80.142077,19082520,1976,4,3,13,No,Independent House
997,Tambaram,12.934644,80.099336,18157270,1073,2,1,15,Yes,Villa
998,Anna Salai,13.053809,80.258484,28418708,2524,4,3,21,Yes,Apartment
999,Mylapore,13.041653,80.275026,29285519,2331,1,1,22,Yes,Apartment
1000,Tambaram,12.929408,80.091809,19818520,1054,3,4,21,Yes,Independent House
