PropertyID,Locality,Latitude,Longitude,Price,Area,Bedrooms,Bathrooms,PropertyAge,Parking,PropertyType,Cluster,PCA1,PCA2
470,Porur,13.031248,80.157837,33385474,1894,4,4,19,No,Independent House,3,1.16007848089131,0.5880030710634776
471,Guindy,13.014644,80.223317,14679960,1240,3,4,0,No,Apartment,1,0.8997963811279241,-1.2938721093943268
472,OMR,12.915495,80.229739,26069316,1908,3,3,15,No,Villa,3,0.10260396854345233,0.07510826716766147
473,Anna Nagar,13.076529,80.201608,30334934,1699,2,1,4,Yes,Villa,0,-1.5019063485202577,-0.03904931118498125
474,Adyar,13.014826,80.258532,33252505,2933,5,4,18,No,Independent House,3,1.606768765347529,1.5605644362753575
475,Medavakkam,12.927565,80.18842,21792280,1158,5,4,11,No,Apartment,1,1.8019791547686765,-0.82793220137835
476,Chromepet,12.95856,80.152331,26235775,2175,5,4,11,Yes,Independent House,3,1.7293828094406616,0.3855705262978515
477,Sholinganallur,12.904188,80.237255,39673790,2377,2,2,5,Yes,Independent House,0,-0.9690394307775855,1.1989070443680079
478,Mylapore,13.028887,80.26438,7740735,715,4,4,7,No,Apartment,1,1.3875263582215622,-2.1305793802968864
479,Perungudi,12.971612,80.238181,17369767,2139,2,2,15,No,Apartment,2,-1.0013758016423273,-0.2910149649932988
480,Mylapore,13.03117,80.271454,31330252,1628,5,4,18,Yes,Villa,3,1.6930151308789705,0.23004800742211798
481,Anna Salai,13.060137,80.249242,26957423,2091,1,1,7,No,Villa,0,-2.0505394966939026,0.124303311681074
482,Sholinganallur,12.90387,80.22213,36775930,2351,1,1,5,Yes,Apartment,0,-2.067330420623191,0.9413421817494171
483,Velachery,12.977392,80.217804,33480595,3015,2,2,22,Yes,Independent House,0,-1.1480926907723017,1.5391692701692514
484,Anna Nagar,13.075449,80.200963,36494784,2512,4,4,6,Yes,Independent House,3,1.2298652699483492,1.2600928887339458
485,Sholinganallur,12.892118,80.223065,12856006,1101,5,4,20,Yes,Independent House,1,1.7425538087185413,-1.3546491121397486
486,Velachery,12.985526,80.230145,56097368,3004,5,4,18,Yes,Independent House,3,1.5605121929013348,2.996518034934284
487,Tambaram,12.917754,80.101653,44480568,2522,4,4,5,Yes,Villa,3,1.2234542093560203,1.7413415325931196
488,Guindy,13.012212,80.215096,21731428,1236,2,2,23,No,Villa,2,-1.0226539377255341,-0.8150846988908454
489,T Nagar,13.033726,80.233217,11439640,617,2,1,6,No,Apartment,2,-1.416412827213326,-2.1658253767054765
490,Sholinganallur,12.904188,80.23594,43120126,2726,5,4,16,Yes,Apartment,3,1.6194944078209814,1.9456645858236874
491,Medavakkam,12.921479,80.201368,42647840,2688,1,2,13,No,Apartment,0,-1.5682425336819494,1.7022442899915722
492,Chromepet,12.94669,80.151517,29229666,2962,4,4,25,Yes,Villa,3,1.0470515239531344,1.37483222984028
493,Anna Salai,13.050509,80.254473,30788000,3000,1,1,17,No,Villa,0,-2.2033603840059555,1.2695978331664364
494,Adyar,13.010455,80.253818,30257470,2678,5,4,0,No,Independent House,3,1.7871542618827785,1.0191013209046635
495,Porur,13.036671,80.153813,36721985,2295,1,1,20,No,Villa,0,-2.1959691210327454,0.9896336108114234
496,OMR,12.911182,80.229675,31291730,2242,4,4,17,No,Apartment,3,1.1594816128706087,0.7727010356013675
497,OMR,12.914956,80.228932,22013180,2180,5,4,23,Yes,Independent House,3,1.6309537823176035,0.2199690057007838
498,Mylapore,13.035881,80.273391,23876560,1428,2,1,16,No,Villa,2,-1.5787513276191618,-0.5957329280042993
499,Adyar,13.015217,80.256208,47448958,3154,2,3,0,Yes,Apartment,0,-0.38667571446420557,2.3938223323133236
500,Anna Nagar,13.093614,80.208113,28996128,2068,3,3,2,Yes,Independent House,3,0.20176008811330465,0.3097523735655041
501,Perungudi,12.960779,80.235734,47751703,2997,5,4,1,Yes,Independent House,3,1.7261358757414955,2.3720738042039464
502,Perungudi,12.96548,80.238895,15668272,1347,5,4,1,Yes,Independent House,1,1.889382172622398,-1.0882577860855454
503,Perungudi,12.959903,80.243422,16763755,905,1,1,8,No,Villa,2,-1.965538195400618,-1.5844604460076386
504,Medavakkam,12.9312,80.189562,15351040,919,1,1,17,No,Independent House,2,-2.0432161332744525,-1.5939283047797241
505,Pallikaranai,12.927093,80.207201,51298827,3033,3,3,6,No,Villa,3,0.06454100183543615,2.5733613768006496
506,Medavakkam,12.932034,80.200122,40717490,2610,1,1,9,No,Apartment,0,-2.126231188375684,1.4465230232548838
507,Pallikaranai,12.946225,80.212877,32191095,2363,5,4,12,No,Apartment,3,1.697760012755874,0.9246493576179496
508,Chromepet,12.954273,80.156084,35990956,2524,5,4,3,No,Apartment,3,1.7599803203329998,1.2402215837097819
509,Perungudi,12.956965,80.23356,26332046,2239,2,2,11,Yes,Independent House,0,-0.9888198937162479,0.3118624008280132
510,Perungudi,12.956371,80.243174,37586232,2821,3,2,5,No,Villa,0,-0.48987462021789907,1.5070969451845417
511,Velachery,12.973684,80.227899,15199029,1367,2,3,7,Yes,Villa,2,-0.27617390335254655,-1.1556895885473888
512,Pallikaranai,12.940516,80.216968,12342580,1188,5,4,24,Yes,Apartment,1,1.702700038287958,-1.2767719238489847
513,Sholinganallur,12.908375,80.227716,41940300,2525,1,1,11,No,Villa,0,-2.140715819704828,1.4545147323585106
514,Guindy,13.016385,80.220066,36520727,2179,5,4,7,Yes,Apartment,3,1.7456072605070585,0.9783608072778744
515,Medavakkam,12.926865,80.191801,19897464,2162,1,1,21,Yes,Villa,2,-2.1656049749331485,-0.13614940263881692
516,Mylapore,13.035856,80.264894,18761612,1413,1,1,12,Yes,Villa,2,-2.036672120136413,-0.9639531012879086
517,Medavakkam,12.922875,80.186811,18051489,1653,3,3,15,No,Villa,1,0.1334249969605367,-0.6431244060956569
518,Mylapore,13.026223,80.271218,37330590,2190,3,3,8,No,Apartment,3,0.12587709369052555,0.9645878594135169
519,Tambaram,12.917817,80.109183,15971180,1515,1,1,17,No,Villa,2,-2.0821341446864783,-1.0017309241009869
520,Velachery,12.97944,80.225611,24063636,1273,4,3,13,No,Apartment,1,0.6676626781597826,-0.6304111179424982
521,Guindy,13.014211,80.211701,15595317,1577,4,4,17,Yes,Villa,1,1.2303301257161654,-0.7877629749976951
522,Pallikaranai,12.932195,80.210906,40559307,3129,3,4,3,No,Independent House,3,0.706280432316662,2.0377453465476494
523,Medavakkam,12.916879,80.194118,12177151,631,3,3,13,Yes,Villa,1,0.2265919301389663,-1.9609036005651777
524,Perungudi,12.96175,80.246431,28847545,1715,5,4,11,No,Independent House,3,1.7537716251330937,0.11381380896091836
525,Anna Salai,13.067765,80.252412,29209499,3063,1,2,9,No,Independent House,0,-1.5321773473342268,1.2180110727304254
526,Anna Salai,13.05364,80.244164,27507960,3135,3,4,19,No,Apartment,3,0.5886483558434891,1.3713271614157752
527,Porur,13.043819,80.165275,44781381,3029,3,3,20,No,Villa,3,-0.046761306199487734,2.275596989112968
528,Mylapore,13.038155,80.27294,22812760,2245,5,4,5,Yes,Apartment,3,1.7841165587260783,0.20403383238004655
529,Mylapore,13.042336,80.269164,10419485,1233,1,1,12,Yes,Apartment,2,-2.010013107388996,-1.6317894919855234
530,Adyar,13.009062,80.249186,30964800,2696,1,2,24,Yes,Apartment,0,-1.6444065272405106,1.0851774446158389
531,Anna Salai,13.052928,80.250135,27706096,1489,4,4,7,No,Villa,1,1.3019648871849478,-0.21263442756399756
532,Velachery,12.987797,80.222171,32386416,2011,1,1,10,No,Villa,0,-2.081848259896504,0.3960763068697851
533,Velachery,12.986646,80.2199,54228490,2970,5,4,19,No,Independent House,3,1.5572644167748264,2.859705224063253
534,Perungudi,12.958157,80.239944,30579308,1972,5,4,15,Yes,Apartment,3,1.6990366749672856,0.4846271174034438
535,Velachery,12.978484,80.211366,7933900,550,3,2,16,Yes,Villa,2,-0.3887132367112685,-2.3097243851799476
536,Anna Salai,13.055024,80.239744,31819837,1777,4,4,0,No,Villa,3,1.33792175255225,0.25384818919207086
537,Porur,13.042499,80.15942,28535050,2846,2,3,13,No,Apartment,0,-0.44722819574095385,1.0627292674677487
538,Pallikaranai,12.937332,80.219699,19773348,1627,4,4,2,No,Independent House,1,1.3518112833623872,-0.5943510381422199
539,Sholinganallur,12.90807,80.221548,28998240,2728,3,3,25,No,Villa,3,-0.04292657400491101,1.0834580315059923
540,OMR,12.90984,80.226413,53485240,3080,1,2,14,No,Independent House,0,-1.6217216614557934,2.724035735172505
541,Velachery,12.983404,80.225742,12361928,1311,1,1,3,No,Villa,2,-1.939135907613304,-1.50488476407087
542,Tambaram,12.921132,80.105989,8969850,610,1,1,15,Yes,Villa,2,-1.9943247507312327,-2.278133701800476
543,Porur,13.043713,80.147928,23618132,1902,4,3,2,Yes,Apartment,1,0.7256111847993466,-0.1474101985953915
544,Chromepet,12.949296,80.155699,18436772,1574,2,2,12,Yes,Apartment,2,-0.9410493188788274,-0.7739137164154001
545,Tambaram,12.934542,80.099457,44149107,2437,1,1,23,Yes,Independent House,0,-2.245004129507833,1.587952260440425
546,Perungudi,12.962419,80.236766,20688796,1199,3,3,20,Yes,Independent House,1,0.11329091393986072,-0.8732041862985799
547,Perungudi,12.964658,80.23819,23514516,2026,3,3,1,Yes,Apartment,3,0.2232611082465045,-0.06496235060413555
548,Velachery,12.980722,80.225015,18190648,2171,3,2,25,Yes,Apartment,2,-0.5895991537118574,-0.12297717641960425
549,Mylapore,13.033598,80.273419,22346393,2071,5,4,24,Yes,Apartment,3,1.6284358320956418,0.1453570599608298
550,Porur,13.044029,80.149017,32168722,2006,1,1,20,Yes,Independent House,0,-2.1693250617072577,0.4474832799929289
551,Tambaram,12.922063,80.092695,32441394,2346,3,3,23,Yes,Apartment,3,-0.007363964655383362,0.9203657278206934
552,Anna Salai,13.054196,80.243333,35697918,2342,1,2,17,No,Independent House,0,-1.5688809596622688,0.9909507758417703
553,Porur,13.031301,80.152413,27832254,1677,3,4,19,Yes,Apartment,1,0.68048824694961,0.03304146807390092
554,OMR,12.917659,80.232395,26683951,2409,5,4,0,No,Independent House,3,1.810739626931593,0.5543235149102533
555,Porur,13.044581,80.150297,31991290,1863,5,4,23,Yes,Independent House,3,1.6328127937190176,0.5230825411344673
556,Perungudi,12.95844,80.233625,55567500,3061,4,4,9,No,Villa,3,1.133742147790808,2.9357211288466587
557,Perungudi,12.961707,80.233675,9961993,1081,1,1,5,Yes,Apartment,2,-1.9378064108466133,-1.8491502405525129
558,Sholinganallur,12.895414,80.232257,37144406,2703,4,4,19,No,Apartment,3,1.1019199144091745,1.5667621182856866
559,Adyar,13.01157,80.265309,15156534,877,2,3,14,Yes,Villa,2,-0.3067659459970105,-1.5661580518678677
560,Pallikaranai,12.943689,80.205259,26578628,3076,3,2,8,Yes,Independent House,0,-0.5123788418227593,1.1052511310104032
561,Tambaram,12.918689,80.100524,15333732,964,5,4,23,Yes,Independent House,1,1.720252935088848,-1.312921655205838
562,Tambaram,12.930226,80.101531,27261336,2837,5,4,23,No,Independent House,3,1.5797095647534947,1.146478994282227
563,Perungudi,12.962094,80.244851,15253104,976,4,4,5,Yes,Independent House,1,1.374887151484332,-1.450891210306834
564,Medavakkam,12.928184,80.191212,29913715,1993,5,4,10,No,Villa,3,1.7430177401950464,0.4297139568206117
565,Mylapore,13.042123,80.264782,47238840,2856,3,3,17,Yes,Villa,3,-0.013827839267129629,2.24111499537378
566,Chromepet,12.941926,80.138902,11218000,550,4,4,23,Yes,Villa,1,1.250524471047596,-1.9651398232803379
567,Anna Salai,13.06583,80.258467,14591900,1780,3,2,7,Yes,Villa,2,-0.3994882286729186,-0.827287545756279
568,Pallikaranai,12.929768,80.211042,10445352,936,3,3,1,No,Villa,1,0.31625125429077494,-1.8636619197398254
569,Sholinganallur,12.898996,80.236258,27137254,1599,2,2,25,No,Apartment,2,-1.0731859996900044,-0.13907827980005208
570,Mylapore,13.03999,80.261607,42027440,2526,1,1,5,No,Independent House,0,-2.0880234795721724,1.4192011353704839
571,Perungudi,12.958959,80.248043,37810980,2910,3,2,12,Yes,Apartment,0,-0.5576619093135895,1.6518343715375061
572,T Nagar,13.042288,80.230086,36682881,3017,1,1,0,No,Apartment,0,-2.065286818158167,1.521402621795277
573,Sholinganallur,12.904473,80.237847,21404989,2607,2,2,22,Yes,Apartment,0,-1.1001552126781318,0.43514383259721473
574,Chromepet,12.944244,80.137851,16251075,1459,5,4,13,No,Villa,1,1.7753864681915255,-0.8660739085187771
575,Sholinganallur,12.906477,80.220508,23441750,1625,1,2,2,No,Independent House,2,-1.3687362980666744,-0.5153261417444187
576,Velachery,12.989042,80.221685,45550416,2548,4,4,12,Yes,Independent House,3,1.1581162654662316,1.8780859177708373
577,Tambaram,12.923371,80.096966,32336336,2311,1,1,10,Yes,Apartment,0,-2.100775784187182,0.6724419397740586
578,Porur,13.040664,80.155309,27112510,1798,3,2,5,No,Independent House,2,-0.40587596240285734,-0.07358097687207149
579,Anna Salai,13.055261,80.25202,17425333,2081,2,2,4,Yes,Apartment,2,-0.9007894946340121,-0.4177226049254333
580,Velachery,12.978524,80.217838,29613588,1956,3,2,22,Yes,Villa,0,-0.5703899497520848,0.341022386874433
581,Mylapore,13.036061,80.279546,23139592,1384,5,4,17,No,Independent House,1,1.732273862864473,-0.49521632091093937
582,Mylapore,13.024802,80.263714,29253230,2937,1,2,21,Yes,Villa,0,-1.6300992925775535,1.186238426285101
583,Mylapore,13.036807,80.27296,12752489,767,5,4,14,Yes,Apartment,1,1.8168325778145324,-1.713356546236173
584,Anna Salai,13.060571,80.253794,9812836,628,3,2,9,No,Apartment,2,-0.3353582966763558,-2.172804378422557
585,Anna Salai,13.060413,80.24876,32222710,2995,3,4,17,Yes,Apartment,3,0.6065447254650087,1.5098403071007247
586,Anna Salai,13.058268,80.24274,23987201,1563,1,1,16,No,Villa,2,-2.091009552752463,-0.483282508465385
587,Porur,13.044438,80.159016,37324090,3110,3,3,9,Yes,Independent House,3,0.058744690049122215,1.8278400068547225
588,Anna Salai,13.068344,80.252739,37566977,2823,4,3,8,Yes,Apartment,3,0.5888122353968532,1.5881296334174104
589,Anna Nagar,13.093195,80.206686,29374562,2259,4,4,7,Yes,Villa,3,1.2500997114248202,0.6044570228966617
590,Medavakkam,12.926671,80.200573,14473254,1117,2,2,18,Yes,Apartment,2,-0.9577475204108385,-1.3956778594216694
591,Anna Salai,13.061547,80.258572,10278984,1144,2,3,20,Yes,Villa,2,-0.3676928280183131,-1.5685204371306793
592,Anna Nagar,13.094224,80.206167,16795318,1146,2,2,23,Yes,Villa,2,-1.007926094280692,-1.194877037717498
593,Mylapore,13.038849,80.27194,11298851,1319,3,3,3,Yes,Apartment,1,0.27277190952519964,-1.4420000920834013
594,OMR,12.907185,80.233763,24721584,2992,5,4,7,Yes,Independent House,3,1.7156318526027001,1.027942827623923
595,Chromepet,12.94435,80.140065,31721803,2081,2,3,5,No,Villa,0,-0.33400093251091234,0.48613201654090044
596,Adyar,13.016465,80.262656,31788345,1655,4,3,13,Yes,Independent House,3,0.6293260032350376,0.18851147363759455
597,Anna Nagar,13.083551,80.215624,34979311,3077,2,3,15,No,Villa,0,-0.4912899027479719,1.678080737845784
598,Sholinganallur,12.900032,80.23444,21023724,2164,4,4,19,Yes,Independent House,3,1.1655558928520109,0.09819264831651724
599,Adyar,13.015952,80.251297,13305720,710,2,3,17,No,Independent House,2,-0.3192532926853196,-1.8119177721676238
600,Chromepet,12.953863,80.137291,22347383,1721,4,4,14,Yes,Villa,1,1.2353171874914373,-0.2695299140434683
601,Medavakkam,12.915163,80.198175,49585592,3196,2,3,14,Yes,Independent House,0,-0.5167120369286411,2.6578152120660774
602,Anna Salai,13.053978,80.251406,18501280,2160,5,4,13,No,Villa,1,1.7268323849272305,-0.07835466905644028
603,Mylapore,13.041743,80.27563,17198294,919,2,3,8,No,Independent House,2,-0.2602454936473733,-1.446087268403895
604,Mylapore,13.025306,80.273846,13666082,1017,1,1,22,No,Independent House,2,-2.090445134179904,-1.5691439952387916
605,Mylapore,13.041845,80.27101,23087699,2101,5,4,17,No,Apartment,3,1.6869131595821372,0.16936289508374944
606,Perungudi,12.95819,80.247073,14757674,1142,2,2,5,Yes,Villa,2,-0.8452031114888833,-1.445194181845199
607,Chromepet,12.956908,80.136444,19233200,1031,3,3,4,Yes,Apartment,1,0.2677087900336034,-1.227518402056861
608,Chromepet,12.954789,80.145275,52606880,3040,4,3,15,Yes,Apartment,3,0.4858312962126965,2.7404188700488907
609,Chromepet,12.952751,80.152705,27348048,1552,1,1,17,No,Independent House,2,-2.1052742461306417,-0.28508938589611876
610,Adyar,13.013777,80.26084,8270275,775,2,2,20,No,Apartment,2,-0.9423664451018594,-2.072281168997215
611,Pallikaranai,12.946875,80.206927,28861886,1906,5,4,2,Yes,Apartment,3,1.8210091263791541,0.23033343643247955
612,OMR,12.91537,80.226456,23087875,2415,5,4,23,No,Apartment,3,1.6140912124528972,0.503249168183535
613,Anna Salai,13.053091,80.253492,35839900,2300,4,3,17,Yes,Villa,3,0.5457529988281224,1.059742107381287
614,OMR,12.902186,80.234595,22957194,2698,3,4,6,Yes,Independent House,3,0.7393197751185313,0.6016531496023424
615,Perungudi,12.968956,80.236893,45463725,2531,5,4,23,No,Villa,3,1.5658390338897257,1.9529848322945424
616,Sholinganallur,12.900955,80.23406,21257512,1081,5,4,19,No,Independent House,1,1.7372848055166994,-0.8764095704109819
617,Anna Salai,13.059698,80.255535,15354688,1739,5,4,6,Yes,Apartment,1,1.8210079227200506,-0.7074611999427671
618,Mylapore,13.039721,80.263947,37326345,2245,2,3,1,No,Villa,0,-0.3193652177540599,0.9472695156403865
619,Perungudi,12.962134,80.238178,19975048,1592,2,2,25,Yes,Villa,2,-1.0596512811999168,-0.5750610567054091
620,Adyar,13.00331,80.254259,20326744,1948,1,1,12,Yes,Apartment,2,-2.0734501607220834,-0.37189652510492716
621,Perungudi,12.964544,80.249541,8633775,695,4,4,20,Yes,Villa,1,1.2725128265513082,-2.0058034042434914
622,Medavakkam,12.924199,80.196164,28224480,2245,3,4,23,Yes,Independent House,3,0.6084852513315968,0.6131447858349284
623,Medavakkam,12.932292,80.188209,13841852,1403,5,4,18,No,Villa,1,1.7392443819563768,-1.02812757243772
624,Adyar,13.004491,80.259404,54232068,3116,3,4,17,Yes,Independent House,3,0.5586454295056976,2.942256316824497
625,Pallikaranai,12.944541,80.211132,11782097,679,3,3,8,No,Apartment,1,0.2683667941007428,-1.9744513810600424
626,Pallikaranai,12.942699,80.219256,36953700,2700,3,3,9,Yes,Apartment,3,0.08541439636879951,1.4238267802719975
627,Anna Salai,13.054204,80.258073,25471928,2622,1,2,0,No,Independent House,0,-1.4180153557524797,0.5210200391652784
628,Mylapore,13.027704,80.260431,19838860,1890,5,4,4,Yes,Independent House,1,1.8208772505609732,-0.3117865994889073
629,T Nagar,13.049238,80.230366,11972576,566,5,4,9,Yes,Independent House,1,1.8750966989666353,-1.9818573589014585
630,Anna Salai,13.06557,80.252377,44651084,2682,1,1,24,No,Apartment,0,-2.270273033532135,1.853114733561543
631,Tambaram,12.930356,80.103422,17861064,1338,3,3,9,No,Independent House,1,0.20665807436646177,-0.9893497240074638
632,OMR,12.910281,80.224132,28000560,1670,2,2,3,Yes,Independent House,2,-0.8852434084187061,-0.17325154988636507
633,Porur,13.031625,80.152728,20778260,1660,5,4,4,No,Independent House,1,1.833741512542218,-0.46964033543506595
634,Anna Salai,13.052519,80.240676,7424282,757,3,4,4,Yes,Villa,1,0.9084021805232128,-2.151077842784816
635,T Nagar,13.038049,80.240049,40362566,2991,4,4,18,No,Independent House,3,1.0865986954705562,2.0210133719481287
636,Mylapore,13.025545,80.265908,38549104,2457,5,4,18,Yes,Apartment,3,1.627264652801037,1.434897271365971
637,Perungudi,12.970257,80.239542,18829273,1499,4,4,7,Yes,Independent House,1,1.3175558024783742,-0.7355991371428207
638,Mylapore,13.025858,80.269273,37077522,2406,3,3,15,Yes,Apartment,3,0.05091174548920064,1.1989402399443818
639,Pallikaranai,12.935114,80.217985,18172222,1977,2,2,19,Yes,Independent House,2,-1.0278488942831299,-0.3661100916505258
640,Anna Nagar,13.083269,80.212517,31298225,1787,3,2,17,No,Villa,0,-0.5186591847051222,0.2501016040305452
641,Medavakkam,12.921523,80.202204,36399204,2122,2,3,2,No,Apartment,0,-0.3186919614051602,0.78404632343559
642,Sholinganallur,12.907735,80.220186,22140006,1258,3,3,21,Yes,Independent House,1,0.09807883726562798,-0.7243317821825724
643,Sholinganallur,12.910118,80.219292,36005858,2823,4,4,3,No,Apartment,3,1.237499999195868,1.499652726324744
644,Anna Nagar,13.091341,80.217845,22478415,1891,5,4,15,Yes,Apartment,1,1.7189784752670514,-0.07655264205694931
645,Anna Salai,13.061959,80.243513,20335685,1161,1,1,14,No,Villa,2,-2.0412115066497742,-1.0904139287184105
646,Perungudi,12.971806,80.243355,37966400,2885,3,3,25,No,Villa,3,-0.06927170976159264,1.767414704834537
647,Sholinganallur,12.910358,80.217917,19643424,1072,5,4,9,Yes,Villa,1,1.8289972588515084,-1.050692073358552
648,Medavakkam,12.920785,80.188963,29920645,1705,3,2,0,Yes,Villa,0,-0.36101686683704787,-0.026360580201900453
649,T Nagar,13.041297,80.227465,24949212,2332,4,4,17,Yes,Independent House,3,1.1653686257043396,0.476198013158822
650,T Nagar,13.033235,80.224014,9991390,1181,3,4,9,Yes,Apartment,1,0.8327339582846128,-1.5677482889075107
651,Mylapore,13.040803,80.277572,17277178,1106,4,4,2,Yes,Independent House,1,1.3894035009336023,-1.2291978330316926
652,Mylapore,13.034641,80.268701,45766696,3102,5,4,5,No,Independent House,3,1.6878306887885306,2.3784733480684883
653,Porur,13.045136,80.151235,35703529,2289,2,2,19,Yes,Independent House,0,-1.0796720972042666,0.9756551833260583
654,Medavakkam,12.924263,80.196698,22736940,2787,3,4,18,No,Apartment,3,0.6282500105072372,0.7542654208720427
655,Anna Nagar,13.076565,80.217898,16066313,877,5,4,4,No,Villa,1,1.8919936627603395,-1.4813326561454685
656,Anna Nagar,13.085784,80.211693,55457806,3133,2,3,23,Yes,Independent House,0,-0.6028236673277428,3.013465718783693
657,Sholinganallur,12.901253,80.227285,40074558,2741,1,1,24,Yes,Villa,0,-2.2656485636129484,1.633637020739465
658,Mylapore,13.024307,80.278157,20939280,1995,3,4,25,No,Villa,1,0.6200118774849708,-0.04267823652472808
659,Mylapore,13.035057,80.272826,9325770,801,3,3,20,No,Independent House,1,0.15929198355701993,-1.9251892205721532
660,OMR,12.901537,80.235675,28847892,1724,5,4,15,Yes,Apartment,3,1.717923745913663,0.14986231445198916
661,OMR,12.912076,80.238203,15802879,1677,2,2,8,Yes,Independent House,2,-0.9074883445397736,-0.8635787761185147
662,Mylapore,13.033298,80.275687,23433616,2064,2,3,25,Yes,Villa,2,-0.49415756522634835,0.11155346455535586
663,Pallikaranai,12.942407,80.208459,12819675,895,1,1,4,Yes,Villa,2,-1.922418641057742,-1.8579164902621361
664,Chromepet,12.946888,80.152591,52094152,2916,2,2,23,No,Apartment,0,-1.1846570658665208,2.5700057575938065
665,Adyar,13.001373,80.26117,35325492,2183,2,3,15,No,Villa,0,-0.43524584820483714,0.8663203334411841
666,T Nagar,13.050344,80.232676,15420264,1144,4,4,16,No,Apartment,1,1.2669200950733928,-1.2083932123386343
667,Perungudi,12.970361,80.248867,17617896,948,3,2,17,No,Villa,2,-0.4404645763408125,-1.3515066206031856
668,Porur,13.042886,80.158274,11934872,952,3,3,8,No,Villa,1,0.25078021075598705,-1.7110652140835503
669,Tambaram,12.931534,80.090239,11679468,1286,5,4,10,Yes,Independent House,1,1.8211675248628665,-1.3220366647988557
670,Anna Nagar,13.080038,80.200781,30159016,2376,5,4,11,Yes,Independent House,3,1.7094692161698637,0.8079950175008556
671,Sholinganallur,12.893436,80.237056,52565282,2983,1,1,21,Yes,Independent House,0,-2.2773634017849296,2.587235077991447
672,Anna Nagar,13.080067,80.209439,23427602,2089,5,4,21,Yes,Apartment,3,1.6517759806963044,0.2062162471471895
673,Anna Salai,13.065798,80.246068,30670034,1682,1,2,24,No,Independent House,0,-1.5795833384567253,0.12323679685175448
674,Velachery,12.974265,80.227456,6927120,805,1,1,12,No,Villa,2,-1.9764959724834503,-2.2397664323045876
675,Velachery,12.978941,80.214077,47062300,2564,4,3,6,No,Apartment,3,0.6055149938799282,1.9024819600161287
676,Guindy,13.002466,80.211958,36448552,3064,4,4,20,Yes,Villa,3,1.0714863461693624,1.8681220921578876
677,Sholinganallur,12.891017,80.218657,12449366,626,3,4,15,Yes,Independent House,1,0.8105115680474397,-1.8957236348664255
678,T Nagar,13.041363,80.231778,30074100,1900,3,3,12,Yes,Independent House,3,0.1222487822741872,0.2870605418818862
679,Mylapore,13.034306,80.279532,9672959,563,1,1,12,No,Apartment,2,-1.9661727220918677,-2.3004762111464245
680,Porur,13.045267,80.153301,13728984,776,3,4,20,Yes,Villa,1,0.7545673359640931,-1.6447518880433412
681,Pallikaranai,12.93082,80.217618,26616325,1381,4,4,5,Yes,Villa,1,1.3284419473940914,-0.39237588365518544
682,Anna Salai,13.053199,80.243462,26184368,2542,1,1,2,No,Independent House,0,-2.033622666522834,0.4633747209602269
683,Mylapore,13.029755,80.270379,47282173,2553,5,4,12,Yes,Independent House,3,1.6581314303518109,2.006482384783516
684,Pallikaranai,12.93511,80.207934,7398401,701,4,3,10,Yes,Villa,1,0.7608435813992528,-2.1830989002449703
685,Perungudi,12.966709,80.241478,23388188,2747,5,4,4,Yes,Apartment,3,1.760058744655828,0.6991030254107644
686,Adyar,13.009353,80.265593,17165168,1544,4,3,22,Yes,Apartment,1,0.583718498287031,-0.7294930162145093
687,Pallikaranai,12.936943,80.219684,27580110,3053,1,2,5,Yes,Apartment,0,-1.4932885400551166,1.0833498168200033
688,Tambaram,12.934417,80.101519,21106805,2295,1,1,10,No,Villa,0,-2.0792363166055923,-0.015809096301683926
689,Velachery,12.971515,80.214025,7413760,736,3,3,18,Yes,Villa,1,0.18454585097287315,-2.1141914020123833
690,T Nagar,13.032614,80.225699,47562560,2816,2,2,5,No,Apartment,0,-1.0112895945104663,2.080747178785225
691,Pallikaranai,12.927144,80.222223,10996384,1196,5,4,0,No,Apartment,1,1.9163134533201345,-1.515923298986686
692,Mylapore,13.027723,80.272497,22964066,2254,5,4,22,No,Independent House,3,1.6333435717120215,0.33898581103624204
693,Medavakkam,12.927244,80.194841,17212021,1529,4,4,5,Yes,Independent House,1,1.3362482147838206,-0.8184601656096288
694,Anna Nagar,13.094732,80.219636,21715125,2265,3,3,0,Yes,Apartment,3,0.22021731755391127,0.04279352327378691
695,Sholinganallur,12.894874,80.233832,20786919,2451,3,3,24,Yes,Villa,3,-0.0015379816974132449,0.3262242754595958
696,Perungudi,12.959284,80.235892,24342680,1272,4,4,5,Yes,Apartment,1,1.339507929678398,-0.6302133582301461
697,OMR,12.903161,80.220581,8683487,727,3,4,3,Yes,Independent House,1,0.9168217044360673,-2.1104212088643832
698,Medavakkam,12.919419,80.186575,25461474,1513,1,1,23,No,Independent House,2,-2.15226853501969,-0.39306113459221353
699,Perungudi,12.966755,80.249098,12394884,1001,3,3,10,Yes,Apartment,1,0.229194626806598,-1.6240282002112525
700,T Nagar,13.034699,80.242258,36055539,2479,2,1,18,No,Apartment,0,-1.6852802697395186,1.1270942817348093
701,Chromepet,12.95424,80.155711,22166299,2079,2,3,4,No,Independent House,2,-0.3075896066428865,-0.0956145431455353
702,Tambaram,12.917122,80.099311,7789716,681,3,3,22,Yes,Villa,1,0.15206884031725676,-2.115219046526964
703,T Nagar,13.049912,80.235262,25677550,1450,2,2,9,Yes,Independent House,2,-0.9199651555113858,-0.4759454797500122
